Kepler_ID,Teff,kepmag,Log_G
6358559,5661,15.265,4.806
6358594,5715,15.505,4.671
6358648,5804,16.902,4.497
6358670,5905,15.651,4.465
6358701,5675,15.271,4.826
6358753,5855,16.203,4.640
6358757,5687,16.053,4.355
6358759,5858,15.784,4.524
6358854,5810,15.957,4.667
6358903,5835,16.129,4.662
6358955,5884,14.625,4.577
6358987,5704,16.251,5.020
6359011,5684,16.714,4.559
6359015,5682,16.890,4.510
6359025,5795,15.959,4.584
6359043,5671,15.908,4.701
6359090,5744,15.675,4.410
6359153,5697,16.226,4.460
6359176,5810,16.514,4.545
6359262,5731,14.631,4.425
6359270,5789,15.720,4.462
6359282,5705,16.914,4.487
6359355,5856,16.235,4.364
6359539,5706,14.328,4.708
6359566,5797,15.480,4.430
6359592,5832,15.664,4.617
6359611,5831,15.826,4.415
6359725,5759,13.447,4.275
6359761,5865,16.774,4.528
6359768,5726,15.614,4.645
6359820,5776,15.027,4.689
6359856,5876,16.886,4.356
6359886,5703,16.465,4.509
6359892,5800,16.907,4.327
6359900,5689,16.145,4.534
6359926,5668,14.955,4.480
6359966,5813,16.446,4.666
6360117,5831,16.696,4.555
6361970,5753,16.074,4.690
6362032,5786,14.941,4.801
6362039,5637,16.414,5.004
6362046,5863,14.827,4.364
6362069,5901,15.368,4.548
6362093,5821,16.847,4.446
6362123,5889,16.271,4.465
6362157,5698,12.737,4.526
6362163,5893,15.538,4.651
6362230,5922,15.594,4.467
6362250,5820,16.268,4.612
6362251,5664,15.576,4.847
6362332,5668,14.828,4.611
6362333,5923,16.805,4.375
6362384,5679,14.304,4.528
6362395,5628,15.440,4.642
6362412,5655,15.474,4.620
6362416,5710,14.925,4.720
6362469,5684,15.726,4.636
6362491,5824,16.351,4.789
6362524,5920,16.858,4.245
6362562,5856,16.980,4.334
6362601,5723,14.809,4.519
6362690,5760,15.104,4.729
6362700,5851,13.100,4.492
6362703,5915,16.200,4.464
6362725,5802,16.446,4.462
6362741,5869,15.660,4.775
6362853,5916,15.665,4.349
6362881,5845,16.253,4.776
6362940,5926,16.214,4.385
6362984,5820,15.291,4.442
6363256,5922,16.396,4.470
6363293,5808,14.797,4.606
6363350,5732,16.636,4.465
6363379,5832,16.172,4.407
6363404,5783,15.003,4.617
6363429,5689,15.064,4.594
6363465,5862,16.001,4.462
6363486,5886,16.710,4.638
6363569,5798,15.580,4.570
6363611,5831,16.892,4.394
6363669,5816,15.478,4.591
6363682,5867,12.693,4.397
6363698,5745,16.993,4.372
6363714,5923,16.461,4.370
6363727,5900,16.796,4.285
6363744,5779,15.415,4.627
6363768,5914,12.820,4.522
6363777,5674,15.906,4.657
6363799,5764,12.088,4.353
6363803,5692,14.029,4.542
6363889,5838,14.708,4.381
6363903,5919,16.699,4.432
6363948,5640,16.020,4.628
6364143,5724,14.579,4.572
6364162,5921,15.163,4.409
6364185,5695,16.573,4.905
6364200,5856,15.862,4.890
6364226,5807,16.973,4.407
6364244,5843,16.863,4.660
6364247,5694,13.636,4.573
6364273,5670,16.509,4.390
6364326,5773,12.722,4.447
6364400,5831,16.412,4.709
6364434,5898,16.067,4.416
6364582,5707,12.988,4.371
6364861,5845,16.694,4.420
6364885,5888,15.804,4.549
6364984,5693,16.380,4.881
6364998,5858,16.115,4.471
6365039,5883,16.568,4.381
6365156,5889,13.336,4.411
6365172,5799,15.754,4.586
6365271,5686,16.444,4.358
6365292,5919,16.327,4.411
6365293,5863,16.026,4.696
6365321,5648,15.323,4.528
6365339,5894,16.806,4.324
6365375,5890,16.913,4.371
6365418,5807,14.068,4.565
6365425,5829,14.912,4.726
6365489,5778,16.396,4.570
6365495,5820,14.505,4.458
6365498,5698,16.754,4.404
6365506,5738,15.153,4.926
6365512,5748,15.763,4.703
6365521,5837,16.267,4.805
6365587,5904,16.643,4.672
6365611,5877,16.649,4.307
6365653,5714,16.166,5.003
6365749,5918,16.605,4.310
6365799,5890,15.694,4.318
6365861,5688,16.434,4.532
6365915,5690,16.992,4.394
6366011,5810,14.522,4.363
6366035,5891,15.121,4.419
6366066,5758,16.969,5.055
6366128,5741,16.066,4.502
6366290,5878,16.653,4.287
6366353,5774,15.692,4.321
6366390,5889,16.437,4.481
6366402,5881,15.683,4.377
6366424,5856,14.580,4.233
6366442,5635,16.456,4.829
6366471,5713,14.502,4.478
6366554,5658,16.419,4.223
6366574,5745,15.707,4.579
6366660,5887,16.138,4.658
6366691,5921,15.816,4.402
6366741,5706,13.620,4.398
6366780,5814,16.195,4.499
6366831,5844,16.198,4.536
6366953,5925,16.658,4.305
6367101,5668,15.328,4.291
6367129,5827,16.026,4.684
6367137,5687,15.401,4.587
6367228,5728,16.764,4.529
6367262,5650,15.137,4.509
6367326,5826,16.420,4.426
6367384,5873,16.180,4.933
6367399,5895,16.957,4.584
6367442,5702,16.426,4.352
6367444,5736,15.914,4.609
6367447,5765,15.703,4.472
6367490,5890,16.870,4.524
6367494,5803,16.515,4.491
6367509,5860,15.507,4.420
6367529,5718,16.521,4.610
6367584,5699,16.261,4.565
6367593,5872,15.373,4.476
6367594,5835,16.962,4.325
6367611,5894,15.354,4.344
6367619,5927,15.064,4.452
6367623,5741,16.889,4.521
6367662,5845,14.815,4.766
6367679,5661,16.035,4.425
6367717,5787,16.715,4.269
6367801,5852,16.806,4.736
6367813,5885,16.925,4.323
6367814,5827,15.337,4.383
6367824,5923,16.960,4.293
6367830,5723,16.037,5.025
6367852,5847,16.993,4.340
6367855,5792,16.529,4.775
6367927,5658,16.558,4.424
6367951,5676,16.535,4.439
6368018,5683,16.142,4.346
6368040,5782,14.898,4.377
6368042,5815,15.591,4.274
6368058,5636,15.544,4.783
6368062,5740,15.922,4.566
6368073,5682,16.106,4.506
6368078,5863,16.259,4.374
6368084,5699,15.527,4.466
6368086,5869,15.190,5.001
6368127,5882,16.512,4.624
6368136,5718,16.882,4.502
6368193,5811,15.627,4.675
6368230,5852,15.440,4.656
6368269,5839,15.760,4.890
6368279,5644,14.963,4.840
6368290,5786,16.130,4.679
6368292,5774,16.888,4.540
6368295,5728,15.620,4.332
6368323,5638,16.413,4.859
6368428,5786,16.856,4.755
6368472,5868,16.781,4.441
6368499,5878,16.409,4.300
6368510,5840,16.193,4.598
6368525,5898,15.167,4.237
6368620,5663,12.318,4.342
6368680,5830,16.212,4.926
6368783,5694,14.879,4.640
6368803,5799,16.858,4.456
6368949,5733,14.370,4.565
6368998,5838,16.662,4.469
6369015,5788,16.095,4.442
6369092,5712,16.443,4.535
6369102,5855,15.385,4.276
6369131,5892,14.579,4.640
6369220,5662,14.924,4.510
6369221,5805,16.648,4.350
6369234,5878,16.394,4.871
6369260,5723,15.578,4.509
6369297,5805,16.962,4.470
6369308,5915,16.842,4.273
6369359,5699,16.996,4.505
6369362,5678,16.117,4.528
6369365,5833,16.214,4.761
6369382,5790,16.951,4.265
6369416,5866,16.617,4.342
6369494,5745,16.486,4.677
6369553,5844,13.882,4.424
6369655,5923,15.356,4.461
6369666,5773,12.593,4.491
6369713,5676,14.665,4.410
6369720,5864,16.031,4.407
6369733,5716,16.960,4.419
6369742,5826,15.935,4.497
6369793,5739,15.135,4.507
6369802,5727,14.446,4.537
6369805,5630,16.843,4.339
6369807,5716,16.796,4.288
6369815,5912,15.851,4.256
6369822,5695,14.830,4.365
6369842,5795,16.734,4.418
6369919,5775,15.470,4.530
6370015,5707,13.418,4.360
6370245,5811,15.602,4.313
6370289,5782,16.886,4.323
6370356,5812,16.751,4.410
6370376,5734,14.198,4.524
6370390,5858,16.395,4.606
6370396,5662,16.602,4.426
6370431,5914,15.976,4.455
6370518,5813,16.868,4.455
6370520,5672,16.089,4.270
6370552,5805,15.889,4.244
6370635,5685,16.221,4.408
6370684,5868,16.505,4.401
6370714,5846,16.393,4.271
6370742,5911,16.597,4.366
6370760,5827,15.557,4.351
6370773,5663,15.526,4.448
6370798,5856,16.853,4.221
6370985,5873,15.035,4.366
6371010,5746,16.434,4.457
6371017,5773,16.080,4.278
6371073,5713,14.135,4.462
6371084,5827,16.693,4.521
6371097,5642,15.841,4.698
6371152,5715,14.294,4.314
6371221,5640,15.331,4.299
6371232,5908,16.126,4.582
6371233,5880,16.397,4.517
6371246,5852,16.563,4.753
6371257,5792,16.735,4.539
6371276,5773,16.917,4.371
6371287,5868,15.812,4.521
6371447,5700,16.456,4.548
6371451,5867,16.396,4.504
6371525,5854,16.750,4.360
6371586,5827,16.695,4.805
6371589,5879,15.401,4.778
6371682,5790,16.427,4.256
6371699,5804,15.152,4.504
6371764,5818,15.528,4.381
6371769,5672,12.474,4.441
6371814,5832,16.633,4.487
6371978,5747,15.241,4.516
6372030,5918,14.838,4.456
6372038,5686,16.472,4.528
6372119,5922,16.887,4.351
6372228,5746,16.974,4.535
6372241,5878,14.742,4.467
6372266,5672,14.504,4.486
6372345,5646,16.054,4.215
6372379,5758,16.274,4.334
6372415,5792,14.861,4.327
6372424,5697,15.864,4.670
6372473,5835,16.428,4.310
6372495,5839,16.690,4.501
6372526,5632,16.852,4.438
6372564,5816,16.823,4.205
6372585,5821,14.116,4.346
6372590,5718,16.597,4.600
6372594,5754,15.251,4.322
6372597,5844,16.854,4.440
6372604,5886,16.343,4.548
6372728,5771,14.308,4.434
6372812,5824,16.445,4.326
6372846,5903,16.383,4.437
6372942,5865,13.084,4.460
6372951,5714,16.772,4.662
6373007,5733,15.517,4.605
6373034,5915,16.786,4.410
6373067,5793,15.050,4.356
6373089,5673,16.311,4.480
6373104,5865,14.897,4.337
6373174,5781,15.600,4.226
6373202,5829,14.714,4.350
6373209,5814,16.599,4.404
6373244,5685,13.986,4.327
6373319,5712,16.986,4.458
6373348,5916,16.882,4.435
6373383,5744,14.990,4.505
6373472,5926,16.368,4.337
6373524,5646,16.811,4.512
6373560,5767,15.888,4.517
6373604,5807,14.973,4.350
6373680,5673,15.413,4.614
6373769,5628,15.075,4.648
6373832,5808,16.228,4.220
6373849,5821,14.483,4.505
6373859,5779,15.704,4.209
6373889,5764,14.992,4.219
6373921,5845,15.393,4.335
6373925,5849,16.111,4.520
6373933,5707,15.923,4.242
6373956,5652,15.650,4.347
6374063,5904,13.148,4.294
6374069,5862,16.683,4.466
6374080,5794,16.833,4.595
6374125,5727,14.837,4.293
6374132,5680,16.482,4.683
6374205,5802,15.907,4.421
6374216,5761,15.353,4.342
6374243,5748,16.976,4.207
6374250,5788,15.485,4.372
6374366,5892,16.959,4.541
6380203,5927,15.538,4.437
6380208,5769,15.808,4.640
6380622,5706,17.000,4.282
6380747,5811,15.904,4.375
6380846,5637,16.795,4.621
6380860,5640,16.575,4.350
6380871,5924,16.824,4.276
6380924,5708,16.938,4.340
6380994,5792,16.513,4.301
6381020,5923,16.626,4.351
6381027,5669,16.021,4.418
6381040,5761,16.961,4.454
6381050,5857,15.711,4.329
6381114,5914,16.426,4.258
6381130,5783,16.508,4.331
6381138,5849,16.888,4.452
6381185,5774,15.476,4.299
6381294,5902,16.486,4.328
6381334,5722,14.066,4.248
6381400,5628,15.818,4.227
6381416,5808,15.203,4.313
6381489,5653,15.798,4.856
6381540,5825,16.863,4.267
6381549,5662,15.594,4.495
6381552,5753,16.252,4.417
6381569,5664,15.833,4.655
6381616,5660,15.675,4.335
6381664,5702,14.003,4.369
6381715,5866,16.663,4.284
6381858,5883,15.727,4.370
6381905,5763,16.423,4.434
6381929,5733,16.505,4.539
6381983,5816,16.472,4.413
6382013,5713,15.209,4.436
6382017,5807,16.418,4.360
6382026,5739,16.783,4.350
6382140,5701,14.497,4.577
6382205,5718,16.860,4.308
6382248,5666,16.972,4.314
6382343,5701,16.942,4.340
6382425,5796,15.396,4.428
6382442,5837,15.220,4.371
6382940,5646,16.309,4.213
6383063,5709,13.954,4.311
6383119,5875,14.755,4.331
6383205,5674,16.285,4.291
6383399,5878,15.060,4.251
6383671,5649,16.862,4.395
6383737,5919,16.699,4.407
6383801,5732,14.763,4.832
6383845,5741,14.189,4.686
6383898,5847,16.948,4.276
6383908,5899,13.530,4.444
6383945,5673,16.311,4.375
6384059,5666,14.634,4.352
6384102,5706,16.182,4.210
6384179,5712,16.791,4.428
6384202,5684,15.077,4.350
6384266,5802,15.579,4.229
6384321,5736,14.435,4.267
6384381,5739,16.396,4.344
6384394,5814,15.234,4.378
6384454,5714,16.910,4.222
6384496,5830,12.895,4.211
6384789,5898,13.976,4.318
6384836,5845,14.197,4.664
6385010,5693,12.348,4.368
6385048,5750,16.892,4.221
6385086,5671,13.541,4.378
6385203,5695,15.724,4.296
6385246,5690,14.868,4.382
6385657,5652,13.792,4.527
6385897,5778,13.616,4.405
6386097,5919,16.165,4.208
6386169,5805,14.986,4.215
6386325,5681,16.517,4.513
6386334,5874,14.962,4.402
6386658,5736,13.803,4.386
6386725,5660,14.709,4.433
6386780,5890,14.164,4.380
6386799,5679,14.141,4.644
6386945,5675,16.908,4.331
6387049,5757,15.606,4.242
6387113,5642,16.080,4.315
6387334,5695,16.659,4.317
6387395,5741,16.599,4.347
6387558,5928,15.193,4.294
6387562,5882,16.089,4.581
6387580,5833,16.640,4.349
6387697,5796,16.314,4.287
6387840,5733,16.592,4.396
6387888,5753,16.856,4.524
6387890,5710,16.261,4.526
6387915,5652,15.130,4.556
6387955,5917,14.389,4.557
6387963,5768,15.507,4.285
6388008,5752,15.831,4.536
6388057,5822,16.903,4.702
6388069,5799,15.922,4.460
6388074,5876,15.795,4.413
6388082,5801,12.871,4.370
6388189,5726,16.832,4.635
6388217,5664,16.411,4.310
6388240,5703,16.141,4.417
6388253,5858,15.634,4.486
6388364,5726,15.537,4.442
6388403,5827,16.327,4.314
6388466,5658,14.537,4.387
6388482,5853,16.402,4.245
6388532,5698,16.968,4.296
6388562,5810,16.014,4.220
6388619,5925,15.926,4.316
6388622,5796,16.544,4.375
6388638,5893,16.651,4.771
6388663,5725,15.956,4.406
6388682,5884,16.589,4.462
6388809,5809,16.734,4.341
6388856,5705,15.601,4.286
6388864,5811,13.816,4.350
6388879,5748,12.240,4.562
6388882,5675,16.792,4.499
6389022,5638,16.827,4.452
6389160,5633,13.682,4.568
6389205,5918,12.148,4.234
6389303,5643,16.744,4.249
6389352,5825,15.404,4.661
6389467,5674,16.669,4.206
6389474,5707,15.910,4.614
6389551,5755,16.831,4.438
6389696,5705,16.908,4.269
6389705,5866,16.873,4.327
6389841,5675,15.561,4.427
6389867,5757,16.255,4.558
6389955,5731,14.769,4.457
6389990,5732,15.155,4.632
6390080,5691,13.773,4.300
6390156,5697,16.419,4.841
6390157,5725,15.968,4.455
6390167,5738,15.514,4.413
6390213,5759,16.315,4.477
6390235,5712,15.800,4.815
6390261,5750,13.534,4.454
6390373,5662,15.922,4.808
6390413,5649,14.977,4.609
6390463,5676,14.312,4.861
6390471,5841,16.372,4.583
6390487,5835,15.659,4.390
6390496,5761,15.433,4.455
6390533,5768,14.889,4.678
6390592,5709,15.764,4.530
6390629,5644,15.745,4.291
6390652,5905,12.824,4.470
6390712,5873,16.670,4.767
6390724,5928,16.252,4.234
6390824,5817,15.460,4.673
6390973,5713,15.982,4.329
6391060,5789,14.218,4.389
6391066,5748,16.668,4.724
6391069,5851,15.567,4.229
6391122,5645,15.670,4.576
6391124,5697,15.528,4.210
6391227,5726,16.971,4.543
6391272,5847,16.944,4.596
6391335,5699,16.128,4.540
6391337,5749,16.906,4.491
6391362,5677,15.040,4.388
6391372,5747,15.830,4.420
6391434,5849,15.447,4.425
6391444,5683,15.075,4.311
6391453,5664,16.744,4.428
6391474,5683,15.468,4.211
6391499,5639,16.787,4.569
6391549,5822,14.770,4.675
6391590,5852,15.718,4.264
6391600,5854,16.654,4.269
6391620,5838,15.749,4.717
6391623,5678,16.280,4.712
6391666,5819,15.753,4.353
6391708,5675,16.208,4.294
6391775,5900,15.669,4.619
6391919,5737,15.916,4.216
6391920,5712,13.347,4.489
6391993,5646,16.876,4.475
6392036,5714,15.863,4.633
6392084,5886,16.913,4.365
6392121,5655,15.343,4.322
6392128,5722,16.885,4.285
6392154,5757,16.839,4.653
6392380,5747,15.940,4.468
6392431,5816,15.780,4.531
6392445,5852,13.803,4.653
6392458,5790,15.118,4.234
6392466,5647,16.325,4.799
6392494,5694,15.392,4.463
6392553,5691,16.771,4.379
6392560,5670,16.212,4.389
6392581,5672,15.167,4.512
6392592,5703,16.402,4.214
6392632,5917,16.888,4.303
6392634,5694,15.677,4.382
6392657,5807,16.384,4.226
6392659,5832,16.193,4.614
6392675,5675,16.597,4.311
6392690,5875,16.853,4.247
6392694,5649,16.603,4.346
6392698,5629,16.367,4.330
6392702,5662,16.128,4.342
6392753,5797,15.840,4.408
6392809,5817,16.777,4.303
6392824,5860,14.282,4.600
6392842,5639,16.730,4.290
6392858,5699,14.867,4.327
6392870,5798,16.986,4.331
6392882,5882,16.646,4.510
6392911,5710,15.698,4.626
6392927,5780,15.764,4.841
6392977,5789,16.535,4.490
6393008,5701,14.946,4.530
6393049,5705,15.061,4.274
6393102,5734,16.925,4.543
6393166,5784,16.652,4.319
6393176,5640,15.709,4.319
6393257,5783,15.878,4.431
6393298,5748,14.498,4.372
6418747,5800,16.366,4.340
6418940,5846,15.132,4.906
6418961,5733,16.909,4.418
6418971,5737,16.721,4.400
6419037,5806,15.857,4.276
6419098,5733,15.500,4.524
6419118,5824,16.267,4.355
6420877,5843,16.586,4.410
6420984,5759,16.905,4.342
6421034,5691,15.755,4.314
6421104,5884,15.979,4.371
6421105,5853,16.248,4.377
6421114,5775,13.067,4.305
6421139,5656,15.116,4.416
6421188,5657,13.814,4.319
6421204,5808,16.234,4.385
6421235,5832,16.539,4.386
6421258,5808,16.187,4.353
6421267,5764,15.743,4.326
6421283,5808,15.518,4.355
6421333,5857,15.263,4.453
6421341,5778,16.330,4.245
6421402,5895,16.797,4.374
6421433,5737,16.058,4.406
6421436,5903,16.921,4.304
6421448,5720,16.978,4.382
6421456,5678,15.354,4.561
6421480,5683,12.468,4.405
6421590,5746,14.612,4.447
6421631,5856,15.826,4.459
6421664,5655,15.065,4.368
6421710,5704,16.945,4.281
6421770,5843,16.626,4.372
6421872,5796,15.021,4.358
6421942,5683,16.611,4.386
6421952,5778,16.878,4.302
6421988,5844,16.529,4.352
6422013,5775,16.578,4.406
6422055,5677,15.167,4.604
6422091,5778,16.450,4.344
6422100,5901,16.630,4.327
6422146,5662,16.230,4.571
6422186,5876,16.180,4.402
6422188,5764,16.073,4.452
6422204,5805,16.872,4.394
6422214,5908,16.069,4.354
6422222,5817,16.503,4.432
6422261,5884,16.894,4.346
6422294,5685,16.211,4.381
6422305,5673,15.251,4.529
6422335,5686,16.436,4.552
6422351,5873,16.797,4.362
6422376,5812,16.957,4.414
6422446,5863,16.058,4.420
6422497,5709,16.648,4.362
6422505,5842,16.246,4.372
6422522,5661,16.790,4.457
6422544,5768,16.935,4.322
6422621,5684,16.627,4.610
6422776,5662,16.211,4.311
6422825,5703,15.831,4.345
6423017,5814,16.396,4.336
6423029,5630,15.293,4.503
6423039,5864,16.932,4.402
6423059,5876,16.146,4.426
6423087,5920,16.437,4.380
6423147,5830,15.498,4.218
6423153,5924,14.607,4.238
6423236,5776,15.150,4.373
6423264,5812,16.218,4.432
6423373,5690,16.677,4.429
6423386,5917,16.883,4.359
6423478,5684,15.526,4.432
6423515,5904,16.714,4.295
6423552,5913,16.742,4.420
6423569,5746,16.899,4.332
6423592,5800,15.522,4.552
6423596,5754,15.608,4.480
6423603,5698,16.605,4.409
6423607,5804,16.808,4.442
6423700,5834,14.685,4.414
6423723,5706,16.658,4.429
6423773,5816,16.704,4.379
6423831,5928,14.379,4.382
6423832,5882,14.950,4.441
6423872,5693,14.143,4.328
6423911,5742,14.019,4.270
6423943,5921,15.647,4.383
6423953,5902,16.347,4.390
6423970,5745,16.818,4.485
6423985,5729,15.730,4.403
6423995,5683,16.001,4.711
6424042,5721,14.511,4.319
6424044,5663,14.637,4.521
6424140,5674,15.770,4.425
6424175,5806,16.917,4.341
6424181,5706,16.104,4.577
6424217,5859,16.379,4.367
6424246,5755,16.457,4.369
6424249,5752,16.883,4.514
6424277,5864,16.868,4.350
6424278,5768,16.312,4.304
6424306,5729,13.722,4.455
6424340,5726,14.501,4.456
6424458,5925,16.161,4.306
6424466,5650,16.996,4.427
6424501,5664,15.627,4.707
6424561,5820,15.134,4.435
6424571,5736,16.571,4.461
6424573,5924,15.042,4.447
6424582,5912,16.667,4.303
6424593,5742,16.292,4.405
6424651,5704,16.483,4.366
6424676,5738,15.116,4.435
6424707,5786,13.655,4.504
6424757,5776,16.608,4.333
6424770,5801,15.072,4.406
6424807,5673,12.785,4.411
6424827,5642,16.056,4.374
6424842,5635,15.552,4.605
6424843,5922,14.907,4.204
6424855,5717,16.731,4.417
6424862,5812,15.678,4.489
6424865,5862,16.471,4.330
6424874,5810,15.775,4.417
6424925,5867,16.769,4.373
6424938,5688,15.728,4.336
6424989,5662,14.068,4.359
6424993,5891,16.503,4.340
6425008,5913,17.000,4.520
6425015,5927,16.138,4.309
6425069,5728,15.656,4.639
6425094,5826,16.038,4.408
6425131,5705,15.459,4.445
6425158,5741,15.642,4.411
6425176,5663,16.528,4.434
6425201,5757,16.968,4.367
6425203,5659,15.306,4.552
6425240,5796,15.811,4.527
6425275,5806,16.005,4.345
6425298,5704,16.855,4.406
6425355,5878,16.952,4.342
6425384,5789,16.246,4.253
6425499,5682,16.012,4.352
6425567,5663,16.223,4.438
6425665,5642,14.830,4.392
6425743,5670,16.584,4.359
6425757,5683,16.998,4.399
6425772,5694,16.756,4.399
6425780,5658,16.631,4.305
6425797,5632,16.202,4.451
6425828,5721,16.719,4.606
6425913,5856,16.641,4.646
6425934,5629,14.455,4.560
6425936,5782,16.770,4.314
6425940,5900,16.225,4.333
6425958,5741,13.913,4.742
6425962,5787,15.195,4.288
6425990,5862,15.543,4.681
6425992,5778,15.471,4.489
6426002,5652,16.787,4.339
6426035,5650,15.096,4.498
6426065,5742,16.219,4.419
6426068,5908,16.622,4.325
6426111,5821,16.884,4.449
6426160,5833,15.548,4.455
6426192,5703,16.664,4.386
6426303,5915,16.683,4.341
6426319,5847,16.740,4.353
6426327,5766,16.768,4.350
6426394,5917,16.760,4.294
6426406,5680,16.608,4.413
6426485,5723,16.235,4.346
6426504,5916,16.393,4.651
6426536,5809,16.292,4.339
6426574,5880,13.060,4.396
6428412,5921,15.311,4.347
6428446,5805,16.528,4.334
6428479,5845,14.755,4.535
6428593,5800,16.823,4.299
6428599,5744,15.168,4.452
6428626,5869,15.997,4.492
6428647,5630,16.646,4.491
6428776,5813,16.881,4.361
6428788,5883,16.456,4.523
6428793,5710,16.279,4.626
6428847,5806,15.363,4.498
6428916,5796,16.025,4.491
6428935,5859,16.196,4.333
6428943,5706,16.711,4.385
6428945,5857,16.864,4.392
6428971,5827,14.271,4.777
6429024,5699,14.355,4.290
6429028,5629,16.010,4.627
6429087,5864,15.435,4.229
6429111,5647,14.592,4.267
6429152,5886,16.951,4.383
6429158,5650,15.166,4.463
6429269,5856,16.407,4.308
6429276,5663,15.957,4.381
6429339,5729,16.708,4.646
6429348,5688,15.047,4.234
6429374,5887,14.260,4.440
6429383,5788,16.666,4.433
6429435,5732,16.707,4.283
6429477,5720,16.185,4.379
6429591,5714,16.331,4.852
6429669,5836,16.709,4.398
6429677,5803,16.390,4.448
6429704,5643,15.822,4.629
6429714,5813,15.528,4.345
6429730,5924,15.562,4.391
6429735,5639,15.248,4.461
6429740,5860,15.287,4.563
6429768,5848,16.757,4.531
6429771,5719,15.560,4.925
6429772,5875,16.461,4.343
6429777,5713,16.867,4.426
6429827,5894,15.942,4.414
6429838,5840,16.774,4.284
6429860,5877,14.857,4.557
6429929,5687,15.951,4.362
6429936,5706,16.696,4.442
6429959,5843,16.011,4.406
6429985,5842,16.778,4.337
6430037,5638,15.767,4.565
6430085,5702,16.651,4.496
6430314,5661,15.869,4.526
6430341,5661,16.130,4.354
6430376,5720,16.040,4.540
6430397,5926,14.925,4.461
6430444,5723,14.261,4.294
6430446,5816,15.880,4.492
6430453,5851,15.738,4.606
6430471,5881,16.614,4.314
6430566,5863,15.692,4.467
6430603,5676,16.395,4.513
6430626,5660,15.911,4.481
6430770,5683,14.222,4.430
6430917,5716,16.513,4.363
6430927,5658,16.662,4.617
6431013,5925,15.247,4.471
6431059,5748,16.775,4.286
6431130,5655,14.758,4.386
6431136,5673,15.346,4.680
6431160,5758,16.336,4.506
6431250,5679,14.540,4.496
6431329,5792,15.911,4.450
6431358,5792,15.962,4.453
6431378,5771,16.230,4.618
6431382,5830,15.409,4.336
6431431,5801,14.872,4.512
6431452,5696,16.913,4.562
6431531,5712,16.452,4.465
6431745,5711,16.485,4.699
6431768,5846,16.909,4.575
6431774,5818,16.767,4.565
6431783,5876,16.001,4.545
6431786,5647,16.673,4.489
6431880,5791,16.347,4.675
6431907,5794,16.418,4.634
6431952,5927,16.135,4.388
6431964,5746,13.306,4.501
6432016,5777,16.280,4.459
6432036,5646,14.983,4.401
6432086,5801,16.755,4.352
6432135,5917,16.214,4.361
6432189,5820,16.508,4.350
6432198,5886,13.804,4.310
6432211,5903,15.022,4.581
6432215,5924,16.399,4.325
6432235,5742,15.707,4.565
6432237,5723,16.824,4.511
6432242,5796,15.145,4.415
6432248,5706,16.497,4.494
6432252,5661,15.547,4.521
6432338,5771,15.135,4.310
6432379,5856,15.715,4.645
6432385,5876,15.860,4.381
6432418,5741,15.975,4.496
6432579,5718,16.703,4.437
6435255,5804,15.391,4.422
6435345,5690,16.709,4.457
6435654,5651,15.837,4.601
6435680,5912,15.094,4.371
6435709,5870,16.786,4.449
6435736,5660,15.377,4.434
6435771,5670,16.967,4.496
6435788,5818,16.451,4.334
6435805,5701,16.904,4.242
6435812,5798,15.432,4.480
6435815,5653,16.907,4.514
6435853,5660,14.862,4.508
6435908,5829,13.762,4.311
6435918,5850,15.233,4.449
6435941,5838,16.531,4.463
6436028,5831,13.485,4.294
6436038,5745,15.179,4.439
6436041,5677,16.819,4.349
6436346,5820,16.277,4.428
6436351,5809,15.641,4.484
6436430,5692,16.669,4.759
6436431,5793,16.241,4.227
6436443,5809,16.479,4.425
6436686,5899,16.908,4.416
6436910,5860,13.802,4.540
6436968,5884,16.363,4.385
6437055,5712,15.498,4.365
6437057,5745,14.741,4.435
6437100,5735,16.980,4.561
6437128,5762,14.921,4.592
6437166,5842,14.666,4.580
6437188,5727,15.944,4.343
6437192,5648,16.624,4.267
6437226,5738,15.412,4.591
6437251,5776,15.635,4.518
6437259,5924,15.796,4.384
6437323,5821,16.821,4.368
6437340,5724,16.810,4.238
6437368,5780,15.513,4.449
6437393,5660,15.146,4.493
6437423,5784,16.021,4.386
6437471,5789,15.705,4.448
6437473,5653,16.375,4.497
6437528,5638,16.626,4.664
6437541,5710,14.540,4.584
6437592,5698,16.475,4.651
6437635,5796,15.766,4.385
6437636,5827,14.319,4.741
6437637,5787,15.326,4.316
6437782,5859,15.269,4.441
6437885,5679,15.593,4.539
6437946,5778,15.609,4.537
6437950,5921,15.000,4.377
6437973,5868,12.711,4.303
6438000,5819,16.885,4.588
6438208,5709,16.231,4.495
6438332,5909,16.912,4.296
6438379,5781,14.534,4.507
6438427,5710,16.268,4.639
6438429,5670,16.122,4.610
6438576,5839,16.048,4.451
6438600,5827,16.868,4.431
6440762,5918,15.821,4.525
6440825,5819,16.456,4.577
6440833,5633,15.482,4.835
6440841,5833,16.430,4.712
6440863,5710,16.345,4.797
6440888,5663,16.251,4.402
6440949,5874,16.541,4.572
6440952,5781,16.964,4.495
6440973,5693,15.241,4.332
6441001,5824,16.534,4.350
6441036,5777,16.367,4.523
6441152,5700,15.359,4.510
6441181,5793,15.338,4.641
6441212,5796,13.311,4.424
6441242,5776,14.995,4.379
